date,pOpen,pHigh,pLow,pClose,pVolume,pSma_w,pEma_w,pSma_3,pEma_3,pSma_7,pEma_7,pSma_15,pEma_15,pSma_10,pEma_10,pSma_30,pEma_30,pSma_60,pEma_60,pSma_90,pEma_90,pK,pD,pMacd,pSignal,sOpen,sHigh,sLow,sBuzz,sVolume,SumSentiment,AvgSentiment,sClose,sentiment,sSma_w,sEma_w,sSma_3,sEma_3,sSma_7,sEma_7,sSma_15,sEma_15,sSma_10,sEma_10,sSma_30,sEma_30,sSma_60,sEma_60,sSma_90,sEma_90,sK,sD,sMacd,sSignal,pMacd_Hist,sMacd_Hist,match
29-01-2016,44.05,45.35,43.67,45.34,24039200,46.5119934,45.9608,45.4866524,45.50688,46.8114281,46.21918,46.52134,46.73601,46.552,46.4653778,47.7393341,47.52067,47.761425,47.761425,47.761425,47.761425,34.75836,38.4992676,-0.756938934,-0.6579272,6,10,3,3,18,6,6,6,6,5.6,5.71165276,5.33333349,5.67956161,5.857143,5.753465,5.9333334,5.90389156,5.7,5.81217575,6.266667,6.035472,6.230769,6.230769,6.230769,6.230769,55.5555573,52.7345161,-0.170437336,-0.154468119,-0.09901172,-0.0159692168,true
28-01-2016,45.8,45.82,43.47,43.59,27935200,47.05799,46.2712,46.5466576,45.6737633,46.8957138,46.51224,46.57467,46.93544,46.791,46.71546,47.82867,47.6710625,47.8326454,47.8326454,47.8326454,47.8326454,2.23046446,39.74624,-0.6901512,-0.6785592,5,9,1,9,53,5,5,5,5,6,5.567479,5.66666651,5.35912275,6,5.671287,5.866667,5.890162,5.6,5.770437,6.3,6.037918,6.23529434,6.23529434,6.23529434,6.23529434,44.4444466,51.79417,-0.199260235,-0.159650117,-0.0115920305,-0.0396101177,true
27-01-2016,48,48.58,47.16,47.53,12305000,47.7499924,47.6117973,47.87666,47.7575264,47.2528572,47.48632,46.911335,47.41336,47.042,47.4100075,47.93667,47.9525146,47.9612122,47.9612122,47.9612122,47.9612122,70.40359,52.2514954,-0.4166832,-0.7039803,5,9,1,3,21,5,5,5,5,6,5.8512187,5.66666651,5.71824551,6,5.89504957,6,6.017328,5.8,5.941645,6.366667,6.1094985,6.26,6.26,6.26,6.26,44.4444466,54.24408,-0.131331921,-0.141315728,0.28729713,0.009983808,true
26-01-2016,47.6,48.85,47.52,48.52,9273400,47.4299927,47.6526947,48.05666,47.985054,47.00857,47.47176,47.01867,47.396698,46.941,47.3833427,47.9343338,47.9816551,47.9746857,47.9746857,47.9746857,47.9746857,66.50566,46.200798,-0.462741852,-0.756752431,7,10,3,2,14,7,7,7,7,6.4,6.276828,6.66666651,6.436491,5.857143,6.19339943,6.133333,6.16266,6,6.15089941,6.4,6.18601561,6.285714,6.285714,6.285714,6.285714,66.66667,57.5106239,-0.0427207947,-0.115858875,0.29401058,0.07313808,true
25-01-2016,47.97,48.39,47.52,47.58,9365800,46.9439926,47.2190437,47.56666,47.4501076,46.8957176,47.122345,47.12533,47.2362251,46.696003,47.1307526,47.935997,47.9445267,47.9570961,47.9570961,47.9570961,47.9570961,51.36881,39.43251,-0.6156006,-0.8044069,5,8,1,4,12,5,5,5,5,6,5.91524172,6,5.872982,5.571429,5.924533,6.0666666,6.04304028,5.8,5.96221066,6.4333334,6.129879,6.27083349,6.27083349,6.27083349,6.27083349,44.4444466,54.4586067,-0.1326356,-0.104307652,0.1888063,-0.0283279419,true
24-01-2016,0,0,0,0,0,0,47.0385628,0,47.3202133,0,46.9697952,0,47.1871147,0,47.03092,0,47.9696655,0,47.9696655,0,47.9696655,0,35.4537468,-0.706043243,-0.835077047,8,10,5,3,6,8,8,8,8,5.8,6.372863,6.66666651,6.745964,5.857143,6.232711,6.0666666,6.192046,6.1,6.1760354,6.5333333,6.207802,6.29787254,6.29787254,6.29787254,6.29787254,77.77778,57.79666,-0.0418338776,-0.08804687,0.1290338,0.0462129936,false
23-01-2016,0,0,0,0,0,0,47.0385628,0,47.3202133,0,46.9697952,0,47.1871147,0,47.03092,0,47.9696655,0,47.9696655,0,47.9696655,0,35.4537468,-0.706043243,-0.855698049,5,9,1,3,8,5,5,5,5,5.2,5.559294,5.66666651,5.491928,5.714286,5.643615,5.9333334,5.93376732,5.8,5.77071,6.4666667,6.084202,6.2608695,6.2608695,6.2608695,6.2608695,44.4444466,51.13629,-0.230783939,-0.06601148,0.1496548,-0.164772451,true
22-01-2016,47.81,48.28,47.44,48.07,12154900,46.59199,47.0385628,47.0166626,47.3202133,46.68429,46.9697952,47.286,47.1871147,46.526,47.03092,47.9696655,47.9696655,47.9696655,47.9696655,47.9696655,47.9696655,59.25927,35.4537468,-0.706043243,-0.857586741,7,10,4,3,19,7,7,7,7,5.6,5.838941,5.33333349,5.983856,5.714286,5.858153,6.133333,6.06716251,6,5.941979,6.5333333,6.158974,6.288889,6.288889,6.288889,6.288889,66.66667,53.36691,-0.163141251,-0.03692611,0.1515435,-0.126215145,true
21-01-2016,46.36,47.44,45.71,47.05,12913700,46.52399,46.5228424,46.3566628,46.5704269,46.46286,46.6030579,47.4419975,47.06099,46.333,46.80001,47.96621,47.96621,47.96621,47.96621,47.96621,47.96621,38.7755051,27.5185738,-0.861099243,-0.8660592,5,8,1,2,13,5,5,5,5,5.6,5.25841141,4.66666651,4.9677124,5.857143,5.477537,6.133333,5.9339,6,5.706863,6.5666666,6.100972,6.27272749,6.27272749,6.27272749,6.27272749,44.4444466,48.9336548,-0.278068066,0.0007344882,0.004959941,-0.278802544,false
20-01-2016,45.5,46.18,44.39,45.93,14761500,46.333992,46.2592659,45.9466667,46.09085,46.3228645,46.45408,47.69733,47.0625572,46.4920044,46.7444572,47.9989281,47.9989281,47.9989281,47.9989281,47.9989281,47.9989281,22.4489918,23.7662621,-0.942626953,-0.83980304,4,7,1,3,18,4,4,4,4,5.6,5.387617,5.33333349,4.93542433,5.857143,5.636716,6.266667,6.067314,6.1,5.86394358,6.7,6.17690134,6.30232573,6.30232573,6.30232573,6.30232573,33.3333359,50.4300575,-0.217075348,0.0487924144,-0.102823913,-0.26586777,false
19-01-2016,46.5,46.58,45.47,46.09,12680000,46.45199,46.4239,46.5466652,46.2517,46.3157234,46.6287727,47.9406662,47.22435,46.8130035,46.9254456,48.0755539,48.0755539,48.0755539,48.0755539,48.0755539,48.0755539,15.6862621,24.20535,-0.9189415,-0.7892185,5,9,2,2,15,5,5,5,5,6.4,6.08142567,6.33333349,5.87084866,6.285714,6.18228769,6.4666667,6.36264467,6.2,6.27815342,6.766667,6.32703257,6.357143,6.357143,6.357143,6.357143,44.4444466,56.1289635,-0.0342507362,0.08679581,-0.129723012,-0.121046543,true
18-01-2016,0,0,0,0,0,0,46.59085,0,46.4134064,0,46.8083649,0,47.3864,0,47.1111,0,48.15192,0,48.15192,0,48.15192,0,27.0450478,-0.8916321,-0.7157046,7,10,4,6,20,7,7,7,7,6.4,6.6221385,6.33333349,6.74169731,6.571429,6.57638359,6.6,6.557308,6.3,6.56218767,6.8,6.418552,6.390244,6.390244,6.390244,6.390244,66.66667,60.0238037,0.09777975,0.111413158,-0.17592746,-0.0136334077,false
17-01-2016,0,0,0,0,0,0,46.59085,0,46.4134064,0,46.8083649,0,47.3864,0,47.1111,0,48.15192,0,48.15192,0,48.15192,0,27.0450478,-0.8916321,-0.6452251,7,10,4,4,13,7,7,7,7,6.4,6.433208,6.66666651,6.48339462,6.428571,6.435178,6.6,6.494066,6.4,6.464896,6.733333,6.3784523,6.375,6.375,6.375,6.375,66.66667,57.8095131,0.0612401962,0.141213313,-0.246406972,-0.07997312,false
16-01-2016,0,0,0,0,0,0,46.59085,0,46.4134064,0,46.8083649,0,47.3864,0,47.1111,0,48.15192,0,48.15192,0,48.15192,0,27.0450478,-0.8916321,-0.5747456,5,9,1,2,4,5,5,5,5,6.4,6.149812,6,5.96678925,6.142857,6.24690342,6.6,6.42179,6.4,6.34598446,6.7,6.335587,6.35897446,6.35897446,6.35897446,6.35897446,44.4444466,54.85713,0.0137114525,0.188508242,-0.316886485,-0.17479679,true
15-01-2016,46.04,46.51,45.13,45.82,17273300,46.44799,46.59085,46.55,46.4134064,46.32287,46.8083649,48.17133,47.3864,47.2160034,47.1111,48.15192,48.15192,48.15192,48.15192,48.15192,48.15192,11.2744894,27.0450478,-0.8916321,-0.470246643,8,10,5,2,15,8,8,8,8,6.6,6.724718,6.66666651,6.933578,6.285714,6.66253757,6.733333,6.62490273,6.6,6.645092,6.766667,6.427696,6.394737,6.394737,6.394737,6.394737,75,58.328022,0.1564846,0.234818727,-0.421385437,-0.07833412,false
14-01-2016,46.21,48.01,45.84,47.73,21649400,46.45999,46.9762764,46.7833366,47.0068169,46.72572,47.1378174,48.385994,47.61017,47.6330032,47.39801,48.2452,48.2452,48.2452,48.2452,48.2452,48.2452,40.5405121,32.3019,-0.723041534,-0.328136027,5,9,2,6,34,5,5,5,5,6,6.087077,6.33333349,5.867156,6.285714,6.216717,6.6,6.42846,6.5,6.34400129,6.733333,6.31926155,6.35135126,6.35135126,6.35135126,6.35135126,37.5,52.7706947,0.0309844017,0.2678859,-0.3949055,-0.236901492,false
13-01-2016,47.22,47.97,46.07,46.1,17285100,46.14199,46.5994148,46.23,46.2836342,46.9271469,46.9404221,48.47533,47.5930519,47.901,47.324234,48.2666664,48.2666664,48.2666664,48.2666664,48.2666664,48.2666664,13.0067034,29.5556946,-0.7822952,-0.194325343,7,10,3,7,56,7,7,7,7,6.2,6.63061571,6.66666651,6.73431158,6.571429,6.6222887,6.733333,6.632526,6.7,6.64266825,6.7,6.410245,6.388889,6.388889,6.388889,6.388889,62.5,57.8609276,0.175804138,0.317508221,-0.5879699,-0.141704082,false
12-01-2016,46.45,46.68,45.62,46.52,9290700,46.6499939,46.84912,46.1566658,46.46727,47.50143,47.2205658,48.6526642,47.8063469,48.379,47.5962868,48.36087,48.36087,48.36087,48.36087,48.36087,48.36087,20.1013336,35.0720253,-0.624794,-0.04836146,7,10,4,1,9,7,7,7,7,6.4,6.44592333,6,6.468623,6.571429,6.49638462,6.733333,6.58002949,6.7,6.563261,6.5333333,6.369572,6.37142849,6.37142849,6.37142849,6.37142849,62.5,56.31457,0.154453278,0.353599757,-0.5764325,-0.199146479,true
11-01-2016,46.36,46.53,45.33,46.07,13624900,47.1739922,47.0136833,46.03,46.4145432,47.9971428,47.4540863,48.71333,47.9901123,48.685,47.83546,48.4445457,48.4445457,48.4445457,48.4445457,48.4445457,48.4445457,12.4999676,40.0622559,-0.487365723,0.07357873,6,10,2,3,14,6,6,6,6,6.4,6.16888475,5.66666651,5.937246,6.571429,6.32851267,6.66666651,6.520034,6.7,6.466208,6.5,6.326094,6.352941,6.352941,6.352941,6.352941,50,54.25276,0.124955177,0.3945224,-0.560944438,-0.269567221,false
10-01-2016,0,0,0,0,0,0,47.485527,0,46.7590828,0,47.91545,0,48.2644119,0,48.227787,0,48.55762,0,48.55762,0,48.55762,0,49.2496834,-0.2573166,0.18024911,5,8,2,2,6,5,5,5,5,6.6,6.25332737,6.33333349,5.87449169,6.714286,6.438017,6.8,6.594324,6.8,6.56981,6.5,6.348583,6.36363649,6.36363649,6.36363649,6.36363649,37.5,55.67035,0.18730545,0.437768251,-0.437565684,-0.2504628,true
09-01-2016,0,0,0,0,0,0,47.485527,0,46.7590828,0,47.91545,0,48.2644119,0,48.227787,0,48.55762,0,48.55762,0,48.55762,0,49.2496834,-0.2573166,0.26135847,6,10,2,2,7,6,6,6,6,7,6.879991,7,6.74898338,7,6.91735554,7,6.822085,6.9,6.918657,6.4666667,6.441589,6.40625,6.40625,6.40625,6.40625,50,61.7271347,0.3659811,0.472638458,-0.5186751,-0.106657356,false
08-01-2016,46.81,46.85,45.84,45.88,15285500,47.9839935,47.485527,46.88667,46.7590828,48.6171455,47.91545,48.81133,48.2644119,49.0329971,48.227787,48.55762,48.55762,48.55762,48.55762,48.55762,48.55762,0.739388466,49.2496834,-0.2573166,0.342467844,8,10,4,2,20,8,8,8,8,7.2,7.319987,7.33333349,7.49796629,7.142857,7.22314072,7,6.9395256,7,7.12280273,6.5,6.472043,6.419355,6.419355,6.419355,6.419355,75,65.63618,0.4868946,0.485611022,-0.599784434,0.001283586,false
07-01-2016,47.78,48,45.98,46.14,20495600,48.8059921,48.2882919,47.97333,47.6381645,49.33143,48.5939331,48.95733,48.60504,49.349,48.7495155,48.6915,48.6915,48.6915,48.6915,48.6915,48.6915,3.03604984,57.3347321,0.0488586426,0.417092651,7,10,4,1,11,7,7,7,7,7,6.97998,7,6.99593258,7,6.96418762,6.9333334,6.788029,6.9,6.92787027,6.366667,6.366667,6.366667,6.366667,6.366667,6.366667,62.5,62.5149,0.430505753,0.497536033,-0.368234,-0.06703028,false
06-01-2016,48.36,48.66,47.76,48.64,15783500,49.659996,49.36244,49.3,49.13633,49.8228569,49.41191,49.08266,48.95719,49.642,49.3294067,48.82579,48.82579,48.82579,48.82579,48.82579,48.82579,41.3483124,68.19447,0.387363434,0.444521159,7,10,4,5,40,7,7,7,7,7,6.96997,7,6.991865,6.857143,6.95225048,7,6.75774765,6.8,6.91184139,6.34482765,6.34482765,6.34482765,6.34482765,6.34482765,6.34482765,62.5,62.5198669,0.454089165,0.515530944,-0.0571577251,-0.06144178,true
05-01-2016,50.46,50.6,49.07,49.14,13482300,50.1079941,49.72366,49.75,49.6326561,49.9528542,49.6692123,48.9619942,49.0025063,49.654,49.48261,48.83611,48.83611,48.83611,48.83611,48.83611,48.83611,60.33833,74.9060059,0.481254578,0.412898183,7,10,4,4,33,7,7,7,7,7,6.95495558,7,6.983731,6.857143,6.936334,7.133333,6.72314024,6.9,6.89225054,6.321429,6.321429,6.321429,6.321429,6.321429,6.321429,62.5,62.52649,0.477585316,0.5303203,0.0683563948,-0.05273497,false
04-01-2016,49.43,50.18,48.91,50.12,12571300,50.1959953,50.0154877,50.173336,50.1253128,49.9385719,49.84562,48.8499947,48.9828644,49.4829979,49.5587463,48.8182335,48.8182335,48.8182335,48.8182335,48.8182335,48.8182335,78.75938,79.7619,0.5313797,0.404353619,7,10,2,4,18,7,7,7,7,6.8,6.932433,7,6.96746159,6.857143,6.915112,7.0666666,6.683589,7,6.868306,6.296296,6.296296,6.296296,6.296296,6.296296,6.296296,62.5,62.5353165,0.500628,0.5557968,0.127026081,-0.0551688075,true
03-01-2016,0,0,0,0,0,0,49.96323,0,50.1306229,0,49.754158,0,48.8204155,0,49.4340248,0,48.7368736,0,48.7368736,0,48.7368736,0,80.26317,0.4726677,0.386207044,7,10,3,2,10,7,7,7,7,6.8,6.89864969,7,6.934923,6.714286,6.886816,7,6.638387,6.9,6.83904076,6.269231,6.269231,6.269231,6.269231,6.269231,6.269231,62.5,62.54709,0.522757053,0.566411734,0.08646065,-0.04365468,false
02-01-2016,0,0,0,0,0,0,49.96323,0,50.1306229,0,49.754158,0,48.8204155,0,49.4340248,0,48.7368736,0,48.7368736,0,48.7368736,0,80.26317,0.4726677,0.371796936,7,10,3,0,4,7,7,7,7,6.8,6.8479743,6.66666651,6.86984634,6.857143,6.84908772,6.866667,6.586728,6.9,6.80327225,6.24,6.24,6.24,6.24,6.24,6.24,62.5,62.5627823,0.5141678,0.5592794,0.100870758,-0.0451115966,false
01-01-2016,0,0,0,0,0,0,49.96323,0,50.1306229,0,49.754158,0,48.8204155,0,49.4340248,0,48.7368736,0,48.7368736,0,48.7368736,0,80.26317,0.4726677,0.35162276,7,10,4,0,5,7,7,7,7,6.6,6.77196169,6.66666651,6.739692,7,6.7987833,6.8,6.527689,7,6.759555,6.20833349,6.20833349,6.20833349,6.20833349,6.20833349,6.20833349,62.5,62.58371,0.501137257,0.5608056,0.121044934,-0.0596683621,false
31-12-2015,50.06,50.44,49.89,49.99,7613400,50.0819969,49.96323,50.42667,50.1306229,49.7885742,49.754158,48.7466621,48.8204155,49.225,49.4340248,48.7368736,48.7368736,48.7368736,48.7368736,48.7368736,48.7368736,76.31582,80.26317,0.4726677,0.321361542,6,10,3,1,11,6,6,6,6,6.8,6.657943,6.66666651,6.47938442,6.857143,6.73171139,6.8,6.460216,7.2,6.706123,6.173913,6.173913,6.173913,6.173913,6.173913,6.173913,50,62.61161,0.4827342,0.5600505,0.151306152,-0.0773162842,false
30-12-2015,50.88,51.25,50.36,50.41,8529300,49.892,49.9498444,50.2900047,50.2712479,49.61286,49.6755447,48.65333,48.65333,49.033,49.3104744,48.65333,48.65333,48.65333,48.65333,48.65333,48.65333,84.21052,84.21052,0.414306641,0.270926148,7,10,3,2,22,7,7,7,7,7.2,6.986914,6.66666651,6.958769,7,6.9756155,6.866667,6.5259614,7.2,6.863039,6.181818,6.181818,6.181818,6.181818,6.181818,6.181818,62.5,66.81548,0.5942197,0.5443427,0.1433805,0.0498769879,false
29-12-2015,50.28,51.25,50.07,50.88,14371300,49.624,49.71977,50.0033379,50.1325,49.1871452,49.4307251,48.52786,48.52786,48.794,49.0661354,48.52786,48.52786,48.52786,48.52786,48.52786,48.52786,0,0,0.295715332,0.199235916,7,10,3,3,28,7,7,7,7,7,6.980371,7,6.91753769,7.142857,6.96748734,6.66666651,6.45824146,7.1,6.832603,6.142857,6.142857,6.142857,6.142857,6.142857,6.142857,66.66667,68.2539749,0.592460155,0.484016269,0.0964794159,0.108443886,true
28-12-2015,49.45,49.81,49.23,49.58,8395600,49.1999969,49.1396523,49.3900032,49.385,48.7100029,48.9476357,48.3469238,48.3469238,48.389,48.6630554,48.3469238,48.3469238,48.3469238,48.3469238,48.3469238,48.3469238,0,0,0.1027565,0.1027565,6,10,2,3,22,6,6,6,6,7,6.97055626,7.33333349,6.83507538,7.428571,6.95665,6.33333349,6.38084745,6.9,6.79540348,6.1,6.1,6.1,6.1,6.1,6.1,55.5555573,68.5185242,0.587193,0.470460773,0,0.11673224,true
27-12-2015,0,0,0,0,0,0,48.91948,0,49.1899948,0,48.7368469,0,48.2441673,0,48.45929,0,48.2441673,0,48.2441673,0,48.2441673,0,0,0,0,8,8,8,0,1,8,8,8,8,7.4,7.45583439,7.33333349,7.67015076,7.428571,7.27553272,6.33333349,6.435254,6.9,6.97216,6.105263,6.105263,6.105263,6.105263,6.105263,6.105263,77.77778,71.1111145,0.7068739,0.453784734,0,0.25308916,false
26-12-2015,0,0,0,0,0,0,48.91948,0,49.1899948,0,48.7368469,0,48.2441673,0,48.45929,0,48.2441673,0,48.2441673,0,48.2441673,0,0,0,0,8,10,5,0,2,8,8,8,8,7.6,7.18375158,7,7.34030151,7.142857,7.03404331,6.2,6.211719,6.8,6.743751,6,6,6,6,6,6,77.77778,69.44445,0.5961623,0.4116032,0,0.1845591,false
25-12-2015,0,0,0,0,0,0,48.91948,0,49.1899948,0,48.7368469,0,48.2441673,0,48.45929,0,48.2441673,0,48.2441673,0,48.2441673,0,0,0,0,6,9,2,0,5,6,6,6,6,7.2,6.77562761,7,6.680603,6.714286,6.712058,5.9333334,5.95625,6.7,6.46458435,5.882353,5.882353,5.882353,5.882353,5.882353,5.882353,55.5555573,66.66667,0.4585662,0.3746914,0,0.08387479,false
24-12-2015,49,49.88,49,49.55,5352000,48.7699966,48.91948,49.220005,49.1899948,48.49429,48.7368469,48.2441673,48.2441673,48.177002,48.45929,48.2441673,48.2441673,48.2441673,48.2441673,48.2441673,48.2441673,0,0,0,0,7,10,2,1,14,7,7,7,7,7.2,7.16344166,8,7.361206,6.714286,6.94941044,6,5.95000029,6.5,6.56782532,5.875,5.875,5.875,5.875,5.875,5.875,66.66667,72.22223,0.527904034,0.3537227,0,0.174181342,true
23-12-2015,49.24,49.52,48.9,49.04,9397900,48.368,48.60422,48.95667,48.8299866,48.27572,48.4657974,48.1254539,48.1254539,48.0790024,48.21691,48.1254539,48.1254539,48.1254539,48.1254539,48.1254539,48.1254539,0,0,0,0,8,10,5,1,10,8,8,8,8,6.8,7.24516249,7.66666651,7.722412,6.714286,6.93254757,5.8,5.8,6,6.4717865,5.8,5.8,5.8,5.8,5.8,5.8,77.77778,77.77778,0.4943409,0.295662254,0,0.198678643,false
22-12-2015,48.53,49.19,48.43,49.07,10139800,48.174,48.38633,48.420002,48.6199722,47.9600029,48.2744,48.0340042,48.0340042,48.0340042,48.0340042,48.0340042,48.0340042,48.0340042,48.0340042,48.0340042,48.0340042,0,0,0,0,9,10,6,2,18,9,9,9,9,6.4,6.867744,7,7.444824,6.571429,6.57673,5.642857,5.642857,5.8,6.13218355,5.642857,5.642857,5.642857,5.642857,5.642857,5.642857,0,0,0.3413639,0.196322918,0,0.145040989,true
21-12-2015,47.61,48.93,47.54,48.76,16779000,47.964,48.0444946,47.9100037,48.1699448,47.7300034,48.0091972,47.91889,47.91889,47.91889,47.91889,47.91889,47.91889,47.91889,47.91889,47.91889,47.91889,0,0,0,0,6,10,3,3,13,6,6,6,6,6,5.80161572,5.66666651,5.88964844,5.857143,5.76897335,5.38461542,5.38461542,5.5,5.494891,5.38461542,5.38461542,5.38461542,5.38461542,5.38461542,5.38461542,0,0,0.05128193,0.05128193,0,0,true
20-12-2015,0,0,0,0,0,0,47.68674,0,47.579895,0,47.75893,0,47.81375,0,47.81375,0,47.81375,0,47.81375,0,47.81375,0,0,0,0,6,10,2,2,8,6,6,6,6,6.2,5.70242357,5.66666651,5.779297,5.285714,5.691964,5.33333349,5.33333349,5.3,5.38264465,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,5.33333349,0,0,0,0,0,0,false
19-12-2015,0,0,0,0,0,0,47.68674,0,47.579895,0,47.75893,0,47.81375,0,47.81375,0,47.81375,0,47.81375,0,47.81375,0,0,0,0,5,9,2,2,11,5,5,5,5,5.8,5.553635,6,5.55859375,5.285714,5.589286,5.27272749,5.27272749,5.4,5.245455,5.27272749,5.27272749,5.27272749,5.27272749,5.27272749,5.27272749,0,0,0,0,0,0,true
18-12-2015,47.37,48.04,47.02,47.43,46440200,47.5780029,47.68674,47.6800041,47.579895,47.702858,47.75893,47.81375,47.81375,47.81375,47.81375,47.81375,47.81375,47.81375,47.81375,47.81375,47.81375,0,0,0,0,6,10,2,1,15,6,6,6,6,5.2,5.83045244,6.66666651,6.1171875,5.428571,5.785714,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,0,0,0,0,0,0,true
17-12-2015,49.32,49.6,47.54,47.54,15328000,47.5840034,47.8151131,47.876667,47.72979,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,47.8685722,0,0,0,0,7,10,4,2,21,7,7,7,7,5.2,5.745679,6,6.234375,5.142857,5.714286,5.22222233,5.22222233,5.22222233,5.22222233,5.22222233,5.22222233,5.22222233,5.22222233,5.22222233,5.22222233,0,0,0,0,0,0,false
16-12-2015,48.25,48.6,47.15,48.07,13308300,47.79,47.9526672,47.64,47.9195824,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,47.923336,0,0,0,0,7,10,3,3,28,7,7,7,7,5,5.11851835,4.33333349,5.46875,5.142857,5.285714,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,false
15-12-2015,47.71,48.81,46.8,48.02,19880200,47.894,47.894,47.4366646,47.769165,47.894,47.894,47.894,47.894,47.894,47.894,47.894,47.894,47.894,47.894,47.894,47.894,0,0,0,0,4,8,1,10,78,4,4,4,4,4.4,4.177778,4,3.9375,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,4.714286,0,0,0,0,0,0,false
14-12-2015,47.41,47.96,45.93,46.83,17157400,47.8625,47.8625,47.62,47.5183334,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,47.8625,0,0,0,0,2,6,1,4,15,2,2,2,2,5,4.26666641,4.66666651,3.875,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,4.83333349,0,0,0,0,0,0,true
13-12-2015,0,0,0,0,0,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,0,0,0,6,10,1,2,7,6,6,6,6,5.4,5.4,5.33333349,5.75,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,0,0,0,0,0,0,false
12-12-2015,0,0,0,0,0,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,48.206665,0,0,0,0,6,10,2,1,5,6,6,6,6,5.25,5.25,5.66666651,5.5,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,0,0,0,0,0,0,false
11-12-2015,48.2,48.36,47.34,47.46,12977600,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,48.206665,0,0,0,0,4,7,1,1,10,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,true
10-12-2015,48.65,49.57,48.47,48.57,11619500,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,48.58,0,0,0,0,7,10,4,1,11,7,7,7,7,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,false
09-12-2015,49.64,49.98,48.42,48.59,16131000,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,48.59,0,0,0,0,4,8,1,3,22,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,true
